Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0000008	195	75	64	174	85	69	98	117	91	89	119	85	99.8	102	98	0.949	-0.075	-0.305	0.760129283222195	0.943745864819714	0.0117	0.0444	0.0331	0.0331	TRUE	0.3081
FBgn0000014	8	2	5	21	3	2	4	3	7	11	4	2	5.27	5	6	1.305	0.384	0.401	0.688764473137512	NA	0.2307	0.6103	0.4646	0.4646	TRUE	2.2606
FBgn0000015	12	4	4	11	0	1	6	6	6	6	0	1	4.14	6	2	0.441	-1.182	-1.04	0.298431826075226	NA	0.3387	0.7741	0.6518	0.6518	TRUE	3.0794
FBgn0000017	285369	68062	49594	276128	36619	38709	143731	106368	70666	140808	51216	47445	93372.46	106922	79823	0.747	-0.422	-0.773	0.4397430439498	0.823991385002793	0.2146	0.0129	0.0809	0.2146	TRUE	0.7339
FBgn0000018	792	241	294	798	285	305	399	377	419	407	399	374	395.64	398	393	0.988	-0.017	-0.12	0.904590605713711	0.980354221622687	0	0.0208	0.0117	0.0117	TRUE	0.022
FBgn0000022	2	0	0	0	0	0	1	0	0	0	0	0	0.17	0	0	0.36	-1.475	-0.364	0.715863808620584	NA	0	18.7759	10	10	TRUE	0.4415
FBgn0000024	14	4	3	20	9	6	7	6	4	10	13	7	7.95	6	10	1.667	0.737	1.001	0.316911824348638	0.73719864702881	0	0.4089	0.252	0.252	TRUE	0.1363
FBgn0000028	25	7	4	41	8	4	13	11	6	21	11	5	11.04	10	12	1.285	0.362	0.506	0.612986531431254	0.896972406022373	0.2336	0.2982	0.2751	0.2751	TRUE	0.3109
FBgn0000032	1919	611	641	1983	674	759	967	955	913	1011	943	930	953.16	945	961	1.018	0.026	0.223	0.823347886099649	0.961802373468184	0	0.0161	0.0086	0.0086	TRUE	0.0263
FBgn0000036	29	4	11	24	5	5	15	6	16	12	7	6	10.32	12	8	0.708	-0.499	-0.728	0.46658949316757	0.835191442050552	0.0791	0.3182	0.2373	0.2373	TRUE	0.8436
FBgn0000037	40	11	8	42	16	24	20	17	11	21	22	29	20.32	16	24	1.452	0.538	1.121	0.262430945563641	0.679882933000119	0	0.1678	0.1129	0.1129	TRUE	0.3703
FBgn0000038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000039	1	0	0	0	1	1	1	0	0	0	1	1	0.52	0	1	2.359	1.238	0.42	0.674330509915883	NA	0	6.0553	4.7421	4.7421	TRUE	0.713
FBgn0000042	137948	46027	50826	155693	73446	83437	69480	71932	72422	79394	102724	102268	83036.35	71278	94795	1.33	0.411	3.201	0.00137116923900147	0.0189348905609087	0.0101	0.0129	0.0119	0.0119	TRUE	0.2476
FBgn0000043	44136	16052	17308	65571	29782	34401	22230	25086	24662	33437	41654	42165	31539.02	23993	39085	1.629	0.704	5.508	3.62842006839278e-08	1.70996494969177e-06	0.0099	0.0129	0.0117	0.0117	TRUE	0.196
FBgn0000044	93	17	15	103	25	18	47	27	21	53	35	22	34.06	32	37	1.142	0.192	0.416	0.677205374839918	0.920043217412676	0.153	0.1053	0.1225	0.1225	TRUE	0.3349
FBgn0000045	51	5	21	62	30	24	26	8	30	32	42	29	27.74	21	34	1.574	0.654	1.376	0.168955360148656	0.552251520309754	0.1117	0.1264	0.1228	0.1228	TRUE	1.0959
FBgn0000046	80	11	14	129	26	18	40	17	20	66	36	22	33.61	26	41	1.577	0.657	1.304	0.192296829921609	0.586772135701188	0.2285	0.1066	0.15	0.15	TRUE	0.383
FBgn0000047	51	8	3	67	20	9	26	13	4	34	28	11	19.27	14	24	1.652	0.724	1.112	0.266246692627557	0.684287834086505	0.3958	0.1763	0.2475	0.2475	TRUE	0.7265
FBgn0000052	3951	1630	1858	3734	1775	1921	1990	2547	2647	1904	2483	2355	2321.01	2395	2247	0.938	-0.092	-0.587	0.556997793966073	0.872286642050341	0.0209	0.0142	0.0171	0.0171	TRUE	0.2717
FBgn0000053	3162	1292	1471	3922	1888	2087	1593	2019	2096	2000	2641	2558	2151.06	1903	2400	1.262	0.335	2.126	0.0334647219369362	0.22079279873503	0.02	0.0143	0.0174	0.0174	TRUE	0.2623
FBgn0000055	7	0	5	6	1	2	4	0	7	3	1	2	2.93	4	2	0.666	-0.587	-0.455	0.649408273637801	NA	0.1073	1.0892	0.8391	0.8391	TRUE	0.1052
FBgn0000056	8	1	2	8	1	1	4	2	3	4	1	1	2.52	3	2	0.82	-0.287	-0.223	0.823290875501727	NA	0	1.2608	0.7997	0.7997	TRUE	1.0076
FBgn0000057	1213	442	514	1136	531	588	611	691	732	579	743	721	679.46	678	681	1.003	0.005	0.032	0.974811521403361	0.995309145837248	0.0124	0.0175	0.0152	0.0152	TRUE	0.2161
FBgn0000061	2	1	3	5	2	2	1	2	4	3	3	2	2.44	2	3	1.217	0.283	0.217	0.828330339168945	NA	0	1.3036	0.7816	0.7816	TRUE	0.6325
FBgn0000063	766	213	234	795	306	334	386	333	333	405	428	409	382.48	351	414	1.173	0.23	1.558	0.119224563087191	0.46939348233949	0.0027	0.0211	0.0129	0.0129	TRUE	0.1006
FBgn0000064	14102	5007	5231	15720	6619	7916	7103	7825	7454	8016	9258	9703	8226.27	7461	8992	1.205	0.269	2.31	0.0208995933805234	0.160753608152264	0.0057	0.0132	0.0097	0.0097	TRUE	0.111
FBgn0000071	204	72	84	1130	477	585	103	113	120	576	667	717	382.56	112	653	5.895	2.559	14.82	1.08933533319621e-49	9.70270981277861e-47	0.0086	0.0211	0.0158	0.0158	TRUE	0.1358
FBgn0000075	5	2	2	4	2	1	3	3	3	2	3	1	2.43	3	2	0.719	-0.476	-0.375	0.707362736289109	NA	0	1.3113	0.7193	0.7193	TRUE	0.0727
FBgn0000077	407	125	167	398	153	191	205	195	238	203	214	234	214.89	213	217	1.018	0.026	0.149	0.881627040379105	0.977104747564843	0.0028	0.0275	0.0177	0.0177	TRUE	0.1033
FBgn0000078	161	32	78	58	33	24	81	50	111	30	46	29	57.9	81	35	0.426	-1.231	-3.392	0.000693649377757691	0.0108582337569205	0.0859	0.0673	0.0734	0.0734	TRUE	0.0884
FBgn0000079	763	395	389	263	150	217	384	617	554	134	210	266	360.96	518	203	0.39	-1.358	-5.323	1.02064406039697e-07	4.39172784828785e-06	0.083	0.0216	0.0433	0.0433	TRUE	0.7571
FBgn0000083	10582	3789	4560	10152	4554	5260	5330	5922	6498	5177	6369	6447	5957.03	5917	5998	1.014	0.02	0.146	0.883787425588773	0.977610431926065	0.0122	0.0134	0.0128	0.0128	TRUE	0.1766
FBgn0000084	4215	1961	2274	3754	2039	2293	2123	3065	3240	1914	2852	2811	2667.41	2809	2526	0.899	-0.153	-0.784	0.432939266975097	0.821164831973422	0.0487	0.014	0.0272	0.0272	TRUE	0.5631
FBgn0000092	15	8	8	32	13	13	8	13	11	16	18	16	13.65	11	17	1.664	0.735	1.289	0.197332475932415	0.593998095008454	0	0.2436	0.1512	0.1512	TRUE	0.4491
FBgn0000094	41	27	11	72	15	19	21	42	16	37	21	23	26.58	26	27	1.077	0.107	0.22	0.825815152535525	0.962262896484282	0.13	0.1313	0.1309	0.1309	TRUE	1.2896
FBgn0000097	6683	2246	2000	6364	2250	2428	3366	3510	2850	3245	3147	2976	3182.33	3242	3123	0.963	-0.054	-0.444	0.656936266060222	0.912132707996632	0.0056	0.0138	0.0103	0.0103	TRUE	0.1341
FBgn0000100	48534	17544	21463	40254	19026	20780	24445	27418	30583	20527	26610	25470	25842.09	27482	24202	0.881	-0.183	-1.308	0.19095886340393	0.584720609105145	0.0151	0.013	0.0141	0.0141	TRUE	0.2165
FBgn0000108	131	47	37	110	45	49	66	73	53	56	63	60	61.87	64	60	0.926	-0.111	-0.394	0.693585111740858	0.925873674425463	0	0.0638	0.0404	0.0404	TRUE	0.162
FBgn0000109	231	69	105	320	64	85	116	108	150	163	90	104	121.78	125	119	0.972	-0.04	-0.146	0.883712625031685	0.977610431926065	0.058	0.0387	0.0458	0.0458	TRUE	1.2274
FBgn0000114	37	7	8	36	3	7	19	11	11	18	4	9	12.02	14	10	0.784	-0.351	-0.512	0.60853940111496	0.895572783588872	0.2129	0.275	0.2531	0.2531	TRUE	0.9592
FBgn0000115	1125	332	396	1063	427	534	567	519	564	542	597	655	573.92	550	598	1.083	0.114	0.823	0.410757878309718	0.808534899912632	0.0045	0.0183	0.0121	0.0121	TRUE	0.0866
FBgn0000116	719	302	276	1377	890	877	362	472	393	702	1245	1075	708.21	409	1007	2.463	1.301	6.195	5.83862647563682e-10	3.71461757274979e-08	0.0503	0.0173	0.0298	0.0298	TRUE	0.302
FBgn0000117	19600	6998	7650	19568	9042	10206	9872	10937	10900	9978	12646	12509	11140.52	10570	11711	1.108	0.148	1.15	0.250138010233269	0.662547759927595	0.0097	0.0131	0.0118	0.0118	TRUE	0.2059
FBgn0000119	1130	437	490	1157	443	505	569	683	698	590	620	619	629.81	650	610	0.941	-0.088	-0.629	0.529432006328673	0.861755839675515	0.0058	0.0178	0.0123	0.0123	TRUE	0.1548
FBgn0000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000121	21	6	5	23	8	6	11	9	7	12	11	7	9.56	9	10	1.11	0.151	0.227	0.820452124722784	0.961014977212143	0	0.3424	0.2105	0.2105	TRUE	0.1597
FBgn0000137	0	1	0	1	0	0	0	2	0	1	0	0	0.35	1	0	0.748	-0.418	-0.11	0.912301108126071	NA	0	9.1315	8.623	8.623	TRUE	0.6601
FBgn0000139	1526	416	554	1059	386	469	769	650	789	540	540	575	643.81	736	552	0.748	-0.42	-3.076	0.0021009023469039	0.0268861166722313	0.0039	0.0177	0.0117	0.0117	TRUE	0.1149
FBgn0000140	1850	575	557	1928	742	702	932	899	794	983	1038	860	917.57	875	960	1.096	0.133	0.981	0.326608643309431	0.745271050975822	0.0062	0.0163	0.012	0.012	TRUE	0.0958
FBgn0000146	2607	828	983	3839	1342	1477	1313	1294	1401	1958	1877	1810	1608.78	1336	1882	1.41	0.496	4.528	5.9490106662532e-06	0.000183348920430163	0.001	0.0148	0.0079	0.0079	TRUE	0.0208
FBgn0000147	553	204	274	841	352	367	279	319	390	429	492	450	393.13	329	457	1.395	0.48	2.809	0.00496188575009381	0.0529922258706062	0.0143	0.0209	0.0182	0.0182	TRUE	0.2936
FBgn0000150	13815	5414	6744	16765	8106	8646	6958	8461	9609	8549	11337	10597	9252.07	8343	10161	1.218	0.285	1.82	0.0688264533648712	0.3420966630139	0.0226	0.0132	0.0175	0.0175	TRUE	0.2593
FBgn0000152	769	308	344	900	388	470	387	481	490	459	543	576	489.42	453	526	1.164	0.219	1.336	0.181466553419686	0.572554938472952	0.0141	0.0193	0.0171	0.0171	TRUE	0.2087
FBgn0000153	41	15	28	58	18	21	21	23	40	30	25	26	27.41	28	27	0.988	-0.017	-0.04	0.96820157645217	0.995012167122435	0.0382	0.1278	0.0954	0.0954	TRUE	0.724
FBgn0000157	4	2	0	1	0	0	2	3	0	1	0	0	0.94	2	0	0.19	-2.393	-1.016	0.309569028902394	NA	0	3.358	2.7502	2.7502	TRUE	0.1304
FBgn0000158	17	3	2	12	6	4	9	5	3	6	8	5	5.92	6	6	1.122	0.166	0.193	0.847309023316614	NA	0	0.545	0.364	0.364	TRUE	1.1296
FBgn0000163	1970	806	675	1785	683	749	992	1260	962	910	955	918	999.53	1071	928	0.867	-0.205	-1.446	0.148178462155543	0.518757147875365	0.0105	0.016	0.0134	0.0134	TRUE	0.2727
FBgn0000166	9	2	1	5	1	0	5	3	1	3	1	0	2.17	3	1	0.461	-1.117	-0.765	0.44448893270384	NA	0	1.4632	1.0234	1.0234	TRUE	0.4597
FBgn0000173	2875	884	1167	3508	1156	1320	1448	1382	1663	1789	1617	1618	1586	1498	1675	1.12	0.163	1.31	0.190180622129419	0.584350688428689	0.0056	0.0148	0.0105	0.0105	TRUE	0.1091
FBgn0000179	31	4	2	28	5	5	16	6	3	14	7	6	8.69	8	9	1.071	0.099	0.122	0.902985334532548	0.980290044283538	0.3354	0.3755	0.3608	0.3608	TRUE	1.2014
FBgn0000180	34	13	20	38	25	23	17	20	28	19	35	28	24.75	22	27	1.249	0.321	0.701	0.483569270677383	0.844784688028623	0.053	0.1401	0.1072	0.1072	TRUE	0.296
FBgn0000181	31481	8485	10339	24391	9151	10572	15856	13260	14732	12438	12799	12958	13673.85	14616	12732	0.871	-0.2	-1.823	0.0682489873064828	0.339985307572059	0.0041	0.0131	0.0086	0.0086	TRUE	0.0803
FBgn0000182	13	3	6	6	4	3	7	5	9	3	6	4	5.35	7	4	0.6	-0.737	-0.83	0.406470767110457	NA	0	0.6013	0.362	0.362	TRUE	0.1673
FBgn0000183	5206	1694	1854	5312	1919	2163	2622	2647	2642	2709	2684	2651	2659.19	2637	2681	1.017	0.024	0.25	0.80269783206972	0.955832832920454	0	0.014	0.0064	0.0064	TRUE	0.0012
FBgn0000206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000212	6406	2138	2137	5770	2568	3024	3226	3341	3045	2942	3592	3706	3308.88	3204	3413	1.064	0.09	0.707	0.479558625028023	0.843489074471684	0.0079	0.0138	0.0113	0.0113	TRUE	0.1808
FBgn0000216	0	0	1	0	0	0	0	0	1	0	0	0	0.24	0	0	0.404	-1.309	-0.323	0.74687098887584	NA	0	13.2774	10	10	TRUE	0.5556
FBgn0000221	373	141	177	325	140	152	188	220	252	166	196	186	201.38	220	183	0.832	-0.266	-1.375	0.169236217654847	0.552561213582009	0.0118	0.0285	0.0216	0.0216	TRUE	0.191
FBgn0000227	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809052835605213	NA	0	37.539	10	10	TRUE	0.1276
FBgn0000228	1670	551	557	1286	572	644	841	861	794	656	800	789	790.17	832	748	0.896	-0.158	-1.164	0.244514278218673	0.655740703533968	0.0061	0.0168	0.0119	0.0119	TRUE	0.1499
FBgn0000229	1979	567	608	2125	556	587	997	886	866	1084	778	719	888.32	916	860	0.941	-0.088	-0.507	0.612385488544827	0.89685126594822	0.0265	0.0164	0.0205	0.0205	TRUE	0.6367
FBgn0000233	8	1	0	2	0	1	4	2	0	1	0	1	1.31	2	1	0.393	-1.347	-0.694	0.487653191637143	NA	0	2.4243	1.8215	1.8215	TRUE	0.2076
FBgn0000239	4797	1636	1763	5140	1838	1934	2416	2557	2512	2621	2571	2370	2507.86	2495	2521	1.011	0.016	0.153	0.878231284924816	0.975727336263607	0.0015	0.0141	0.0076	0.0076	TRUE	0.0327
FBgn0000241	20	5	6	17	11	2	10	8	9	9	15	2	8.82	9	9	0.978	-0.032	-0.043	0.966070634017214	0.995012167122435	0.1329	0.3698	0.3013	0.3013	TRUE	0.168
FBgn0000244	1070	414	327	800	290	363	539	647	466	408	406	445	485.06	551	420	0.762	-0.391	-2.44	0.0147036611559342	0.124020369238547	0.0119	0.0193	0.0163	0.0163	TRUE	0.23
FBgn0000246	441	93	78	513	98	115	222	145	111	262	137	141	169.7	159	180	1.126	0.171	0.547	0.584116852801435	0.883905348087448	0.1252	0.0314	0.0641	0.0641	TRUE	0.9925
FBgn0000247	5402	2092	1951	4378	1998	2155	2721	3269	2780	2233	2794	2641	2739.75	2923	2556	0.874	-0.194	-1.433	0.151905755875036	0.524707521195596	0.0112	0.014	0.0128	0.0128	TRUE	0.1521
FBgn0000250	5347	1513	1731	4333	1644	2007	2693	2365	2466	2210	2299	2460	2415.5	2508	2323	0.925	-0.113	-0.997	0.318924709853394	0.739217418640646	0.0031	0.0141	0.0088	0.0088	TRUE	0.0521
FBgn0000251	6	4	1	10	2	6	3	6	1	5	3	7	4.32	3	5	1.476	0.562	0.551	0.581393563840296	NA	0	0.7412	0.4954	0.4954	TRUE	0.2312
FBgn0000253	25850	5761	6387	27409	7096	8424	13020	9003	9101	13977	9925	10325	10891.78	10375	11409	1.1	0.137	0.752	0.451830878794405	0.829098508592357	0.0371	0.0131	0.0238	0.0238	TRUE	0.6099
FBgn0000256	5316	1771	1683	3260	1323	1523	2677	2768	2398	1662	1850	1867	2203.81	2614	1793	0.685	-0.546	-4.638	3.51689390660904e-06	0.000114743494601343	0.004	0.0143	0.0095	0.0095	TRUE	0.0623
FBgn0000257	1281	519	578	1215	617	676	645	811	824	620	863	829	765.16	760	771	1.013	0.019	0.112	0.910722343816071	0.980602050971732	0.024	0.017	0.0199	0.0199	TRUE	0.3672
FBgn0000259	5825	1163	1316	5120	1304	1527	2934	1818	1875	2611	1824	1872	2155.48	2209	2102	0.951	-0.072	-0.351	0.725823241659257	0.933434973245057	0.051	0.0143	0.0301	0.0301	TRUE	1.0108
FBgn0000261	3595	1451	1423	2910	1277	1641	1811	2268	2028	1484	1786	2011	1897.88	2036	1760	0.865	-0.21	-1.39	0.164471623690749	0.544578317271142	0.0168	0.0145	0.0158	0.0158	TRUE	0.2349
FBgn0000273	7437	1946	1726	6584	1781	1994	3746	3041	2459	3357	2491	2444	2923.13	3082	2764	0.897	-0.157	-0.867	0.385883829367183	0.7923118904298	0.035	0.0139	0.0233	0.0233	TRUE	0.2172
FBgn0000274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000276	200	27	38	263	48	63	101	42	54	134	67	77	79.26	66	93	1.395	0.481	1.268	0.204935916775501	0.602076582337827	0.1593	0.0526	0.0897	0.0897	TRUE	2.3346
FBgn0000277	37	11	15	70	24	16	19	17	21	36	34	20	24.35	19	30	1.574	0.654	1.457	0.145157195706103	0.515323858088708	0	0.1422	0.1001	0.1001	TRUE	0.4985
FBgn0000278	90	28	30	62	23	28	45	44	43	32	32	34	38.32	44	33	0.74	-0.435	-1.287	0.198040107540095	0.594825945011473	0	0.095	0.0547	0.0547	TRUE	0.0114
FBgn0000279	90	13	12	126	25	19	45	20	17	64	35	23	34.21	27	41	1.452	0.539	1.059	0.2894245420389	0.708968075859232	0.245	0.1049	0.1544	0.1544	TRUE	0.7158
FBgn0000280	0	1	0	0	2	0	0	2	0	0	3	0	0.73	1	1	2.054	1.038	0.346	0.729267849198241	NA	10	4.3478	5.0503	5.0503	TRUE	0.9757
FBgn0000281	2	0	0	1	1	0	1	0	0	1	1	0	0.49	0	1	1.201	0.264	0.089	0.92945854175114	NA	0	6.4948	4.8169	4.8169	TRUE	0.4027
FBgn0000283	8289	2284	2337	6554	2496	2665	4175	3569	3330	3342	3491	3266	3528.98	3691	3366	0.911	-0.135	-1.094	0.273895005785785	0.693063300151701	0.0071	0.0137	0.0106	0.0106	TRUE	0.1626
FBgn0000286	1208	392	349	744	291	343	608	613	497	379	407	420	487.52	573	402	0.699	-0.516	-3.474	0.000513338951954379	0.00867580371627244	0.006	0.0193	0.0136	0.0136	TRUE	0.1477
FBgn0000287	27	7	14	14	7	8	14	11	20	7	10	10	11.87	15	9	0.59	-0.761	-1.24	0.2151549120643	0.615240300047171	0	0.2782	0.1779	0.1779	TRUE	0.289
FBgn0000289	7057	2430	2484	5615	2498	2654	3554	3798	3539	2863	3494	3253	3416.92	3630	3203	0.882	-0.182	-1.534	0.12492490990971	0.481690983794714	0.0053	0.0138	0.0098	0.0098	TRUE	0.107
FBgn0000299	78942	30342	28668	108092	53221	52021	39760	47419	40849	55120	74436	63762	53557.71	42676	64439	1.51	0.595	4.236	2.27407654169093e-05	0.000592274551680979	0.016	0.0129	0.0142	0.0142	TRUE	0.1699
FBgn0000303	15	2	2	12	1	3	8	3	3	6	1	4	4.12	5	4	0.826	-0.275	-0.261	0.794030836735479	NA	0.2136	0.7773	0.5608	0.5608	TRUE	0.3699
FBgn0000307	4019	1218	1046	3629	1008	1187	2024	1904	1490	1851	1410	1455	1688.91	1806	1572	0.871	-0.2	-1.23	0.218828928350518	0.620554444706073	0.023	0.0147	0.0183	0.0183	TRUE	0.2968
FBgn0000308	44190	9530	11358	42929	11963	14396	22257	14894	16184	21891	16732	17645	18267.08	17778	18756	1.055	0.077	0.45	0.652878059972824	0.909995407696969	0.0284	0.013	0.0211	0.0211	TRUE	0.5953
FBgn0000316	621	154	188	685	223	238	313	241	268	349	312	292	295.71	274	318	1.155	0.208	1.196	0.231788258271513	0.639338273084409	0.0106	0.0235	0.0181	0.0181	TRUE	0.1982
FBgn0000317	2808	924	928	2844	1016	1025	1414	1444	1322	1450	1421	1256	1384.71	1393	1376	0.988	-0.018	-0.148	0.882723266448299	0.977610431926065	0.0032	0.0151	0.0094	0.0094	TRUE	0.0685
FBgn0000318	1985	544	770	2075	822	1059	1000	850	1097	1058	1150	1298	1075.49	982	1169	1.187	0.248	1.704	0.0884648381259274	0.399165449742729	0.012	0.0158	0.0142	0.0142	TRUE	0.1563
FBgn0000319	22839	9334	9768	25076	10954	11483	11503	14587	13918	12787	15321	14075	13698.54	13336	14061	1.054	0.077	0.58	0.561958144308071	0.875107182052699	0.0098	0.0131	0.0125	0.0125	TRUE	0.1777
FBgn0000320	9	2	1	7	2	1	5	3	1	4	3	1	2.78	3	3	0.825	-0.277	-0.227	0.820214475583803	NA	0	1.1462	0.7128	0.7128	TRUE	0.3213
FBgn0000326	544	175	169	565	213	223	274	273	241	288	298	273	274.61	263	286	1.087	0.121	0.761	0.446557602924213	0.826206120615084	0	0.0243	0.0142	0.0142	TRUE	0.054
FBgn0000330	485	207	231	510	224	268	244	324	329	260	313	328	299.8	299	300	1.009	0.013	0.069	0.94494243971773	0.988328124772877	0.0193	0.0234	0.0217	0.0217	TRUE	0.3341
FBgn0000337	35	22	21	44	19	19	18	34	30	22	27	23	25.71	27	24	0.908	-0.14	-0.315	0.752972976048464	0.941248766747299	0	0.1354	0.1003	0.1003	TRUE	1.0124
FBgn0000339	1269	321	412	1518	355	444	639	502	587	774	497	544	590.45	576	605	1.053	0.074	0.387	0.698944747191535	0.927807578154897	0.0344	0.0182	0.0246	0.0246	TRUE	0.7344
FBgn0000346	152	47	45	205	84	113	77	73	64	105	117	139	95.78	71	120	1.661	0.732	2.993	0.0027635623771514	0.0333537264136687	0	0.0457	0.0312	0.0312	TRUE	0.1759
FBgn0000351	47	21	26	77	30	33	24	33	37	39	42	40	35.87	31	40	1.333	0.415	1.131	0.258158545986581	0.672492425375528	0	0.1007	0.0667	0.0667	TRUE	0.5029
FBgn0000352	1590	599	543	1629	642	687	801	936	774	831	898	842	846.89	837	857	1.025	0.035	0.269	0.787729626367554	0.95180246922813	0.0038	0.0166	0.0111	0.0111	TRUE	0.1205
FBgn0000355	3	0	0	1	0	0	2	0	0	1	0	0	0.34	1	0	0.525	-0.93	-0.245	0.80654395362153	NA	0	9.3653	8.6901	8.6901	TRUE	1.0717
FBgn0000356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0000357	8	2	3	5	2	4	4	3	4	3	3	5	3.61	4	4	0.869	-0.202	-0.192	0.847689888029627	NA	0	0.8847	0.507	0.507	TRUE	0.1705
FBgn0000358	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.506	-0.982	-0.242	0.809052835605213	NA	0	37.539	10	10	TRUE	0.1276
FBgn0000359	3	1	0	4	0	4	2	2	0	2	0	5	1.67	1	2	2.152	1.106	0.631	0.527830192642644	NA	0	1.8998	1.4969	1.4969	TRUE	0.1415
FBgn0000360	11	2	1	9	1	1	6	3	1	5	1	1	2.88	3	2	0.734	-0.445	-0.357	0.721047794093522	NA	0	1.1051	0.7753	0.7753	TRUE	0.5609
FBgn0000370	22392	6441	7758	22214	7208	8172	11278	10066	11054	11328	10081	10016	10637.32	10799	10475	0.97	-0.044	-0.4	0.689447406125672	0.924622552712233	0.0036	0.0131	0.0086	0.0086	TRUE	0.0624
FBgn0000376	2311	874	937	2253	1070	1084	1164	1366	1335	1149	1497	1329	1306.51	1288	1325	1.028	0.04	0.279	0.780091617186398	0.948103226633587	0.0119	0.0153	0.0137	0.0137	TRUE	0.1684
FBgn0000377	1600	610	626	1618	671	832	806	953	892	825	938	1020	905.75	884	928	1.05	0.071	0.508	0.611744735221604	0.896806340347289	0.0085	0.0163	0.0128	0.0128	TRUE	0.119
FBgn0000382	1767	609	562	1513	511	598	890	952	801	772	715	733	810.29	881	740	0.841	-0.25	-1.952	0.0509269748527073	0.285826442982397	0.0026	0.0167	0.0105	0.0105	TRUE	0.0705
FBgn0000384	2093	672	696	2891	752	777	1054	1050	992	1474	1052	952	1095.74	1032	1159	1.126	0.172	0.997	0.318746189528273	0.739217418640646	0.0278	0.0157	0.0204	0.0204	TRUE	0.695
FBgn0000394	1205	443	503	1079	438	536	607	692	717	550	613	657	639.29	672	607	0.903	-0.147	-1.033	0.301609389738426	0.720416957468533	0.0069	0.0178	0.0129	0.0129	TRUE	0.0931
FBgn0000395	1233	441	352	872	298	331	621	689	502	445	417	406	513.16	604	423	0.7	-0.514	-3.25	0.00115323838432909	0.0164350308627507	0.0113	0.019	0.0158	0.0158	TRUE	0.2422
FBgn0000404	5071	1560	1609	5605	1796	2049	2554	2438	2293	2858	2512	2511	2527.72	2428	2627	1.082	0.114	0.99	0.322347506431024	0.740368550742941	0.0038	0.0141	0.0091	0.0091	TRUE	0.0736
FBgn0000405	3685	1258	1235	5421	2150	2223	1856	1966	1760	2764	3007	2725	2346.32	1861	2832	1.522	0.606	5.48	4.26168040990254e-08	1.94727733683553e-06	0.0023	0.0142	0.0083	0.0083	TRUE	0.0348
FBgn0000406	787	261	385	167	60	97	396	408	549	85	84	119	273.47	451	96	0.212	-2.238	-10.5	8.6517729936569e-26	3.08245368218008e-23	0.0295	0.0244	0.0262	0.0262	TRUE	0.402
FBgn0000411	0	0	0	1	0	1	0	0	0	1	0	1	0.29	0	1	3.148	1.654	0.413	0.6797527831212	NA	0	10.9027	9.7817	9.7817	TRUE	0.0765
FBgn0000412	5746	1761	1802	6120	2238	2397	2894	2752	2568	3121	3130	2938	2900.46	2738	3063	1.118	0.161	1.5	0.133589312187859	0.494958404183552	0.0019	0.0139	0.0079	0.0079	TRUE	0.0358
FBgn0000414	4853	1683	1597	4179	1563	1796	2444	2630	2276	2131	2186	2201	2311.41	2450	2173	0.887	-0.173	-1.579	0.11432103553846	0.460781061385883	0.0021	0.0142	0.0082	0.0082	TRUE	0.0483
FBgn0000416	80285	28187	31241	61632	24301	27797	40437	44051	44515	31429	33988	34070	38081.66	43001	33162	0.771	-0.375	-3.7	0.000215481649341371	0.00411865890704633	0.0023	0.0129	0.0074	0.0074	TRUE	0.0334
FBgn0000422	19	6	6	29	3	13	10	9	9	15	4	16	10.4	9	12	1.298	0.376	0.547	0.584672660530347	0.883905348087448	0.0718	0.3157	0.2397	0.2397	TRUE	0.833
FBgn0000426	1532	357	470	1497	482	671	772	558	670	763	674	822	709.87	667	753	1.126	0.171	1.071	0.284041552063588	0.7041352920207	0.0157	0.0173	0.0169	0.0169	TRUE	0.235
FBgn0000427	5	1	1	4	0	1	3	2	1	2	0	1	1.46	2	1	0.634	-0.657	-0.392	0.694869455028758	NA	0	2.1676	1.3261	1.3261	TRUE	0.6016
FBgn0000439	1	0	0	2	0	0	1	0	0	1	0	0	0.25	0	0	1.33	0.412	0.102	0.918747369350003	NA	0	12.4186	10	10	TRUE	0.5299
